Policy_ID,Policy_Number,Customer_ID_x,Vehicle_ID,IMD_Code,RID,RED,IDV_x,Policy_Tenure,Policy_Term,Policy_Status,Claim_Amount,Claim_Count,NCB,Premium,Polciy_Holder_Name,Mobile_Number,Customer_Area,District_x,Customer_ID_y,Registration_Number,RTO,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Manufacturing_Year,Vehicle_First_Registration_Date,Vehicle_Age,IDV_y,Entity_Name,Channel_Type,Area,District_y,Portfolio_Size,Year_Onboarded,Active_Status,Renewed
PID12175,POL10966,CUST10760,VEH10966,IMD10314,2023-08-10,2024-08-08,355958,2,365,Active,0.0,0,20,8542.99,Harsh Deo,6506332820,Channi Himmat,Jammu,CUST10760,JK02XB9677,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-02-26,5,355958,Jammu Capital Insurance Services,Prime Broker,Gandhi Nagar,Jammu,514,2020-06-13,Active,1
PID12176,POL10966,CUST10760,VEH10966,IMD10314,2024-08-09,2025-08-08,355958,3,365,Active,47557.9,0,25,8009.06,Harsh Deo,6506332820,Channi Himmat,Jammu,CUST10760,JK02XB9677,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-02-26,5,355958,Jammu Capital Insurance Services,Prime Broker,Gandhi Nagar,Jammu,514,2020-06-13,Active,1
PID12177,POL10966,CUST10760,VEH10966,IMD10314,2025-08-09,2026-08-08,355958,4,365,Active,0.0,0,35,6941.18,Harsh Deo,6506332820,Channi Himmat,Jammu,CUST10760,JK02XB9677,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2021,2022-02-26,5,355958,Jammu Capital Insurance Services,Prime Broker,Gandhi Nagar,Jammu,514,2020-06-13,Active,0
PID12178,POL10967,CUST10761,VEH10967,IMD10420,2025-10-26,2026-10-25,569214,1,365,Active,189247.09,0,0,17076.42,Rachit Sankar,9319173845,Jewel Chowk,Jammu,CUST10761,JK02ZW1648,JK02,Renault,Triber,MPV,Petrol,999,2023,2023-06-14,3,569214,Mahajan Fortune Insurance Consultants,Prime Broker,Bakshi Nagar,Jammu,480,2022-05-22,Active,0
PID12179,POL10968,CUST10761,VEH10968,IMD10405,2025-06-10,2026-06-09,1196134,1,365,Active,0.0,0,0,35884.02,Rachit Sankar,9319173845,Jewel Chowk,Jammu,CUST10761,JK02HG3554,JK02,Toyota,Fortuner,SUV,Diesel,2755,2010,2010-07-21,16,1196134,Raina Summit Insurance Services,Bancassurance,Gandhi Nagar,Jammu,586,2017-05-18,Active,1
PID12180,POL10968,CUST10761,VEH10968,IMD10405,2026-06-10,2027-06-09,1196134,2,365,Active,363743.65,0,20,28707.22,Rachit Sankar,9319173845,Jewel Chowk,Jammu,CUST10761,JK02HG3554,JK02,Toyota,Fortuner,SUV,Diesel,2755,2010,2010-07-21,16,1196134,Raina Summit Insurance Services,Bancassurance,Gandhi Nagar,Jammu,586,2017-05-18,Active,0
PID12181,POL10969,CUST10762,VEH10969,IMD10218,2025-05-21,2026-05-20,991728,1,365,Active,67294.92,0,0,29751.84,Yauvani Reddy,9568193379,Bari Brahmana,Samba,CUST10762,JK08MY2633,JK08,Hyundai,Creta,SUV,Petrol,1497,2024,2024-10-13,2,991728,Elite Royal Insurance Associates,Prime Broker,Bari Brahmana,Samba,379,2024-07-13,Active,1
PID12182,POL10969,CUST10762,VEH10969,IMD10218,2026-05-21,2027-05-20,991728,2,365,Active,117536.86,0,20,23801.47,Yauvani Reddy,9568193379,Bari Brahmana,Samba,CUST10762,JK08MY2633,JK08,Hyundai,Creta,SUV,Petrol,1497,2024,2024-10-13,2,991728,Elite Royal Insurance Associates,Prime Broker,Bari Brahmana,Samba,379,2024-07-13,Active,0
PID12183,POL10970,CUST10763,VEH10970,IMD10120,2023-08-17,2024-08-15,142976,1,365,Active,0.0,0,0,4289.28,Atharv Chakraborty,8841051137,Akhnoor,Jammu,CUST10763,JK02UD3215,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2018,2019-02-03,8,142976,Royal Smart Insurance Associates,Prime Broker,Gandhi Nagar,Jammu,501,2019-12-15,Active,1
PID12184,POL10970,CUST10763,VEH10970,IMD10120,2024-08-16,2025-08-15,142976,2,365,Active,0.0,0,20,3431.42,Atharv Chakraborty,8841051137,Akhnoor,Jammu,CUST10763,JK02UD3215,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2018,2019-02-03,8,142976,Royal Smart Insurance Associates,Prime Broker,Gandhi Nagar,Jammu,501,2019-12-15,Active,1
PID12185,POL10970,CUST10763,VEH10970,IMD10120,2025-08-16,2026-08-15,142976,3,365,Active,0.0,0,25,3216.96,Atharv Chakraborty,8841051137,Akhnoor,Jammu,CUST10763,JK02UD3215,JK02,Maruti Suzuki,Swift,Hatchback,CNG,1197,2018,2019-02-03,8,142976,Royal Smart Insurance Associates,Prime Broker,Gandhi Nagar,Jammu,501,2019-12-15,Active,0
PID12186,POL10971,CUST10763,VEH10971,IMD10386,2025-12-15,2026-12-14,601352,1,365,Active,0.0,0,0,18040.56,Atharv Chakraborty,8841051137,Akhnoor,Jammu,CUST10763,JK02XR1070,JK02,Renault,Kiger,SUV,Petrol,999,2024,2025-08-19,2,601352,Mahajan Prime Insurance Point,Prime Broker,Jewel Chowk,Jammu,408,2024-08-28,Active,0
PID12187,POL10972,CUST10764,VEH10972,IMD10000,2024-10-06,2025-10-05,232165,1,365,Active,0.0,0,0,6964.95,Girik Nair,8972671975,Gandhi Nagar,Jammu,CUST10764,JK02WH3239,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2015,2016-10-09,11,232165,Mahindra Unity Insurance Solutions,Prime Broker,Gandhi Nagar,Jammu,221,2023-11-24,Active,1
PID12188,POL10972,CUST10764,VEH10972,IMD10000,2025-10-06,2026-10-05,232165,2,365,Active,0.0,0,20,5571.96,Girik Nair,8972671975,Gandhi Nagar,Jammu,CUST10764,JK02WH3239,JK02,Maruti Suzuki,Brezza,SUV,Petrol,1462,2015,2016-10-09,11,232165,Mahindra Unity Insurance Solutions,Prime Broker,Gandhi Nagar,Jammu,221,2023-11-24,Active,0
PID12189,POL10973,CUST10765,VEH10973,IMD10075,2022-08-26,2023-08-25,660645,1,365,Active,0.0,3,0,25765.15,Advik Manne,7988389430,Janipur,Jammu,CUST10765,JK02JW4072,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2020-05-28,6,660645,Trikuta Reliable Insurance Solutions,POSP,Bishnah,Jammu,35,2022-07-20,Active,1
PID12190,POL10973,CUST10765,VEH10973,IMD10075,2023-08-26,2024-08-24,660645,2,365,Active,0.0,0,0,19819.35,Advik Manne,7988389430,Janipur,Jammu,CUST10765,JK02JW4072,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2020-05-28,6,660645,Trikuta Reliable Insurance Solutions,POSP,Bishnah,Jammu,35,2022-07-20,Active,1
PID12191,POL10973,CUST10765,VEH10973,IMD10075,2024-08-25,2025-08-24,660645,3,365,Active,0.0,0,20,15855.48,Advik Manne,7988389430,Janipur,Jammu,CUST10765,JK02JW4072,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2020-05-28,6,660645,Trikuta Reliable Insurance Solutions,POSP,Bishnah,Jammu,35,2022-07-20,Active,1
PID12192,POL10973,CUST10765,VEH10973,IMD10075,2025-08-25,2026-08-24,660645,4,365,Active,0.0,0,25,14864.51,Advik Manne,7988389430,Janipur,Jammu,CUST10765,JK02JW4072,JK02,Hyundai,Verna,Sedan,Petrol,1497,2020,2020-05-28,6,660645,Trikuta Reliable Insurance Solutions,POSP,Bishnah,Jammu,35,2022-07-20,Active,0
PID12193,POL10974,CUST10766,VEH10974,IMD10374,2025-11-04,2026-11-03,798201,1,365,Active,0.0,0,0,23946.03,Lipika Chad,8910754894,Trikuta Nagar,Jammu,CUST10766,JK02RJ5690,JK02,Tata,Nexon,SUV,Diesel,1199,2024,2025-01-04,2,798201,TrikutaFutureInsurance Services,Prime Broker,Canal Road,Jammu,489,2022-10-20,Active,0
PID12194,POL10975,CUST10767,VEH10975,IMD10000,2025-12-31,2026-12-30,598148,1,365,Active,0.0,0,0,17944.44,Omkaar Rai,8459864697,Bahu Plaza,Jammu,CUST10767,JK02CI6431,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025,2026-05-31,1,598148,Mahindra Unity Insurance Solutions,Prime Broker,Gandhi Nagar,Jammu,221,2023-11-24,Active,0
PID12195,POL10976,CUST10767,VEH10976,IMD10259,2025-11-28,2026-11-27,280845,1,365,Active,0.0,1,0,9267.89,Omkaar Rai,8459864697,Bahu Plaza,Jammu,CUST10767,JK02VI6294,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2024,2025-04-24,2,280845,Reliable Apex Insurance Associates,Prime Broker,Narwal,Jammu,204,2016-05-08,Active,0
PID12196,POL10977,CUST10768,VEH10977,IMD10392,2025-04-16,2026-04-15,437823,1,365,Active,37696.64,0,0,13134.69,Liam Luthra,8727988566,Ghagwal,Samba,CUST10768,JK08SB8643,JK08,Maruti Suzuki,Brezza,SUV,CNG,1462,2020,2021-09-02,6,437823,VermaEliteInsurance Associates,Agency,Samba,Samba,135,2022-04-23,Active,1
PID12197,POL10977,CUST10768,VEH10977,IMD10392,2026-04-16,2027-04-15,437823,2,365,Active,0.0,0,20,10507.75,Liam Luthra,8727988566,Ghagwal,Samba,CUST10768,JK08SB8643,JK08,Maruti Suzuki,Brezza,SUV,CNG,1462,2020,2021-09-02,6,437823,VermaEliteInsurance Associates,Agency,Samba,Samba,135,2022-04-23,Active,0
PID12198,POL10978,CUST10769,VEH10978,IMD10300,2024-06-09,2025-06-08,206713,1,365,Active,0.0,2,0,7441.67,Amrita Tailor,8852085943,Banihal,Ramban,CUST10769,JK19KH4619,JK19,Toyota,Glanza,Hatchback,CNG,1197,2012,2012-03-06,14,206713,Mahindra Shield Insurance Hub,Prime Broker,Bari Brahmana,Samba,214,2024-05-24,Active,1
PID12199,POL10978,CUST10769,VEH10978,IMD10300,2025-06-09,2026-06-08,206713,2,365,Active,29826.13,0,0,6201.39,Amrita Tailor,8852085943,Banihal,Ramban,CUST10769,JK19KH4619,JK19,Toyota,Glanza,Hatchback,CNG,1197,2012,2012-03-06,14,206713,Mahindra Shield Insurance Hub,Prime Broker,Bari Brahmana,Samba,214,2024-05-24,Active,1
PID12200,POL10978,CUST10769,VEH10978,IMD10300,2026-06-09,2027-06-08,206713,3,365,Active,0.0,0,20,4961.11,Amrita Tailor,8852085943,Banihal,Ramban,CUST10769,JK19KH4619,JK19,Toyota,Glanza,Hatchback,CNG,1197,2012,2012-03-06,14,206713,Mahindra Shield Insurance Hub,Prime Broker,Bari Brahmana,Samba,214,2024-05-24,Active,0
PID12201,POL10979,CUST10770,VEH10979,IMD10073,2024-04-06,2025-04-05,654202,1,365,Active,0.0,0,0,19626.06,Dev Ganesh,6925712227,Jewel Chowk,Jammu,CUST10770,JK02FJ9271,JK02,Honda,Amaze,Sedan,Petrol,1199,2023,2023-06-30,3,654202,Sharma Integrity Risk Advisors,Agency,Gandhi Nagar,Jammu,200,2022-06-06,Active,1
PID12202,POL10979,CUST10770,VEH10979,IMD10073,2025-04-06,2026-04-05,654202,2,365,Active,84197.08,0,20,15700.85,Dev Ganesh,6925712227,Jewel Chowk,Jammu,CUST10770,JK02FJ9271,JK02,Honda,Amaze,Sedan,Petrol,1199,2023,2023-06-30,3,654202,Sharma Integrity Risk Advisors,Agency,Gandhi Nagar,Jammu,200,2022-06-06,Active,1
PID12203,POL10979,CUST10770,VEH10979,IMD10073,2026-04-06,2027-04-05,654202,3,365,Active,221587.26,0,25,14719.54,Dev Ganesh,6925712227,Jewel Chowk,Jammu,CUST10770,JK02FJ9271,JK02,Honda,Amaze,Sedan,Petrol,1199,2023,2023-06-30,3,654202,Sharma Integrity Risk Advisors,Agency,Gandhi Nagar,Jammu,200,2022-06-06,Active,0
PID12204,POL10980,CUST10771,VEH10980,IMD10120,2025-10-02,2026-10-01,779731,1,365,Active,0.0,0,0,23391.93,Anya Sama,6396804643,R.S. Pura,Jammu,CUST10771,JK02KT6924,JK02,Hyundai,Verna,Sedan,Petrol,1497,2022,2022-07-23,4,779731,Royal Smart Insurance Associates,Prime Broker,Gandhi Nagar,Jammu,501,2019-12-15,Active,0
PID12205,POL10981,CUST10772,VEH10981,IMD10309,2025-04-11,2026-04-10,355510,1,365,Active,52617.27,0,0,10665.3,Veda Bose,7308131405,Arnia,Jammu,CUST10772,JK02WR5496,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2024,2024-10-11,2,355510,Royal Secure Insurance Point,Prime Broker,Trikuta Nagar,Jammu,514,2020-01-08,Active,1
PID12206,POL10981,CUST10772,VEH10981,IMD10309,2026-04-11,2027-04-10,355510,2,365,Active,0.0,0,20,8532.24,Veda Bose,7308131405,Arnia,Jammu,CUST10772,JK02WR5496,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2024,2024-10-11,2,355510,Royal Secure Insurance Point,Prime Broker,Trikuta Nagar,Jammu,514,2020-01-08,Active,0
PID12207,POL10982,CUST10773,VEH10982,IMD10249,2025-12-31,2026-12-30,1040162,1,365,Active,0.0,1,0,34325.35,Zayan Koshy,6416232418,Shastri Nagar,Jammu,CUST10773,JK02LV1084,JK02,Kia,Carens,MPV,Diesel,1497,2025,2026-06-25,1,1040162,Reliable Prime Risk Advisors,Prime Broker,Channi Himmat,Jammu,361,2021-02-24,Active,0
PID12208,POL10983,CUST10774,VEH10983,IMD10056,2025-08-17,2026-08-16,218287,1,365,Active,0.0,0,0,6548.61,Rohan Shankar,7813438110,Channi Himmat,Jammu,CUST10774,JK02MN1126,JK02,Renault,Kwid,Hatchback,Petrol,999,2022,2022-11-18,4,218287,Raina Vision Insurance Point,Prime Broker,Jewel Chowk,Jammu,468,2022-07-19,Active,0
PID12209,POL10984,CUST10775,VEH10984,IMD10178,2025-03-19,2026-03-18,1699342,1,365,Active,860447.55,0,0,50980.26,Krishna Modi,8911462457,Jewel Chowk,Jammu,CUST10775,JK02DD3426,JK02,Kia,Seltos,SUV,Petrol,1497,2024,2025-01-28,2,1699342,Raina Capital Insurance Associates,Prime Broker,Channi Himmat,Jammu,407,2025-01-27,Active,1
PID12210,POL10984,CUST10775,VEH10984,IMD10178,2026-03-19,2027-03-18,1699342,2,365,Active,0.0,0,20,40784.21,Krishna Modi,8911462457,Jewel Chowk,Jammu,CUST10775,JK02DD3426,JK02,Kia,Seltos,SUV,Petrol,1497,2024,2025-01-28,2,1699342,Raina Capital Insurance Associates,Prime Broker,Channi Himmat,Jammu,407,2025-01-27,Active,0
PID12211,POL10985,CUST10776,VEH10985,IMD10426,2025-11-01,2026-10-31,626596,1,365,Active,64328.51,0,0,18797.88,Meghana Natarajan,7785983110,Ghagwal,Samba,CUST10776,JK08NJ5868,JK08,Maruti Suzuki,Baleno,Hatchback,CNG,1197,2025,2025-05-22,1,626596,Verma Secure Risk Advisors,Prime Broker,Bari Brahmana,Samba,428,2024-09-16,Active,0
PID12212,POL10986,CUST10777,VEH10986,IMD10436,2025-11-06,2026-11-05,112959,1,365,Active,0.0,1,0,3727.65,Forum Sarraf,8726397424,Shastri Nagar,Jammu,CUST10777,JK02XC2891,JK02,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2014,2014-07-07,12,112959,Raina Pioneer Insurance Point,Dealer,Narwal,Jammu,182,2025-10-19,Active,0
PID12213,POL10987,CUST10778,VEH10987,IMD10290,2023-12-31,2024-12-29,921037,1,365,Active,318695.05,0,0,27631.11,Qushi Deshpande,6152789281,Hiranagar,Kathua,CUST10778,JK04YE9693,JK04,Mahindra,XUV700,SUV,Diesel,1999,2020,2020-09-05,6,921037,Secure Trust Insurance Services,Dealer,Kathua,Kathua,75,2019-02-19,Active,1
PID12214,POL10987,CUST10778,VEH10987,IMD10290,2024-12-30,2025-12-29,921037,2,365,Active,0.0,0,20,22104.89,Qushi Deshpande,6152789281,Hiranagar,Kathua,CUST10778,JK04YE9693,JK04,Mahindra,XUV700,SUV,Diesel,1999,2020,2020-09-05,6,921037,Secure Trust Insurance Services,Dealer,Kathua,Kathua,75,2019-02-19,Active,1
PID12215,POL10987,CUST10778,VEH10987,IMD10290,2025-12-30,2026-12-29,921037,3,365,Active,0.0,0,25,20723.33,Qushi Deshpande,6152789281,Hiranagar,Kathua,CUST10778,JK04YE9693,JK04,Mahindra,XUV700,SUV,Diesel,1999,2020,2020-09-05,6,921037,Secure Trust Insurance Services,Dealer,Kathua,Kathua,75,2019-02-19,Active,0
PID12216,POL10988,CUST10779,VEH10988,IMD10295,2021-02-21,2022-02-20,300110,1,365,Active,0.0,0,0,9003.3,Ekani Iyer,9751956210,Bari Brahmana,Samba,CUST10779,JK08YO1670,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,300110,Dogra Prime Insurance Services,Prime Broker,Bari Brahmana,Samba,157,2020-01-02,Active,1
PID12217,POL10988,CUST10779,VEH10988,IMD10295,2022-02-21,2023-02-20,300110,2,365,Active,0.0,0,20,7202.64,Ekani Iyer,9751956210,Bari Brahmana,Samba,CUST10779,JK08YO1670,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,300110,Dogra Prime Insurance Services,Prime Broker,Bari Brahmana,Samba,157,2020-01-02,Active,1
PID12218,POL10988,CUST10779,VEH10988,IMD10295,2023-02-21,2024-02-20,300110,3,365,Active,0.0,0,25,6752.47,Ekani Iyer,9751956210,Bari Brahmana,Samba,CUST10779,JK08YO1670,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,300110,Dogra Prime Insurance Services,Prime Broker,Bari Brahmana,Samba,157,2020-01-02,Active,1
PID12219,POL10988,CUST10779,VEH10988,IMD10295,2024-02-21,2025-02-19,300110,4,365,Active,30901.41,2,35,7022.57,Ekani Iyer,9751956210,Bari Brahmana,Samba,CUST10779,JK08YO1670,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,300110,Dogra Prime Insurance Services,Prime Broker,Bari Brahmana,Samba,157,2020-01-02,Active,1
PID12220,POL10988,CUST10779,VEH10988,IMD10295,2025-02-20,2026-02-19,300110,5,365,Active,0.0,0,0,9003.3,Ekani Iyer,9751956210,Bari Brahmana,Samba,CUST10779,JK08YO1670,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,300110,Dogra Prime Insurance Services,Prime Broker,Bari Brahmana,Samba,157,2020-01-02,Active,1
PID12221,POL10988,CUST10779,VEH10988,IMD10295,2026-02-20,2027-02-19,300110,6,365,Active,0.0,0,20,7202.64,Ekani Iyer,9751956210,Bari Brahmana,Samba,CUST10779,JK08YO1670,JK08,Honda,Amaze,Sedan,Petrol,1199,2020,2020-12-18,6,300110,Dogra Prime Insurance Services,Prime Broker,Bari Brahmana,Samba,157,2020-01-02,Active,0
PID12222,POL10989,CUST10780,VEH10989,IMD10030,2025-07-02,2026-07-01,110118,1,365,Active,9624.96,0,0,3303.54,Dipta Goel,9460043623,Kishtwar,Kishtwar,CUST10780,JK17AH5713,JK17,Maruti Suzuki,Swift,Hatchback,CNG,1197,2015,2016-04-13,11,110118,Sharma Fortune Risk Advisors,POSP,Kishtwar,Kishtwar,33,2025-03-09,Active,0
PID12223,POL10990,CUST10780,VEH10990,IMD10264,2020-02-10,2021-02-08,254840,1,365,Active,0.0,1,0,8409.72,Dipta Goel,9460043623,Kishtwar,Kishtwar,CUST10780,JK17UN2566,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,254840,Gupta Summit Insurance Point,POSP,Kishtwar,Kishtwar,90,2019-09-14,Active,1
PID12224,POL10990,CUST10780,VEH10990,IMD10264,2021-02-09,2022-02-08,254840,2,365,Active,0.0,0,0,7645.2,Dipta Goel,9460043623,Kishtwar,Kishtwar,CUST10780,JK17UN2566,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,254840,Gupta Summit Insurance Point,POSP,Kishtwar,Kishtwar,90,2019-09-14,Active,1
PID12225,POL10990,CUST10780,VEH10990,IMD10264,2022-02-09,2023-02-08,254840,3,365,Active,25112.8,0,20,6116.16,Dipta Goel,9460043623,Kishtwar,Kishtwar,CUST10780,JK17UN2566,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,254840,Gupta Summit Insurance Point,POSP,Kishtwar,Kishtwar,90,2019-09-14,Active,1
PID12226,POL10990,CUST10780,VEH10990,IMD10264,2023-02-09,2024-02-08,254840,4,365,Active,0.0,0,25,5733.9,Dipta Goel,9460043623,Kishtwar,Kishtwar,CUST10780,JK17UN2566,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,254840,Gupta Summit Insurance Point,POSP,Kishtwar,Kishtwar,90,2019-09-14,Active,1
PID12227,POL10990,CUST10780,VEH10990,IMD10264,2024-02-09,2025-02-07,254840,5,365,Active,0.0,0,35,4969.38,Dipta Goel,9460043623,Kishtwar,Kishtwar,CUST10780,JK17UN2566,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,254840,Gupta Summit Insurance Point,POSP,Kishtwar,Kishtwar,90,2019-09-14,Active,1
PID12228,POL10990,CUST10780,VEH10990,IMD10264,2025-02-08,2026-02-07,254840,6,365,Active,0.0,0,45,4204.86,Dipta Goel,9460043623,Kishtwar,Kishtwar,CUST10780,JK17UN2566,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,254840,Gupta Summit Insurance Point,POSP,Kishtwar,Kishtwar,90,2019-09-14,Active,1
PID12229,POL10990,CUST10780,VEH10990,IMD10264,2026-02-08,2027-02-07,254840,7,365,Active,0.0,0,50,3822.6,Dipta Goel,9460043623,Kishtwar,Kishtwar,CUST10780,JK17UN2566,JK17,Tata,Punch,SUV,CNG,1199,2014,2015-01-05,12,254840,Gupta Summit Insurance Point,POSP,Kishtwar,Kishtwar,90,2019-09-14,Active,0
PID12230,POL10991,CUST10781,VEH10991,IMD10101,2023-06-21,2024-06-19,533118,1,365,Active,0.0,1,0,17592.89,Eiravati Manne,8632234300,Bahu Plaza,Jammu,CUST10781,JK02OE9354,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2019-10-19,7,533118,Sharma Vision Risk Advisors,POSP,Talab Tillo,Jammu,89,2019-08-12,Inactive,1
PID12231,POL10991,CUST10781,VEH10991,IMD10101,2024-06-20,2025-06-19,533118,2,365,Active,0.0,0,0,15993.54,Eiravati Manne,8632234300,Bahu Plaza,Jammu,CUST10781,JK02OE9354,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2019-10-19,7,533118,Sharma Vision Risk Advisors,POSP,Talab Tillo,Jammu,89,2019-08-12,Inactive,1
PID12232,POL10991,CUST10781,VEH10991,IMD10101,2025-06-20,2026-06-19,533118,3,365,Active,0.0,0,20,12794.83,Eiravati Manne,8632234300,Bahu Plaza,Jammu,CUST10781,JK02OE9354,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2019-10-19,7,533118,Sharma Vision Risk Advisors,POSP,Talab Tillo,Jammu,89,2019-08-12,Inactive,1
PID12233,POL10991,CUST10781,VEH10991,IMD10101,2026-06-20,2027-06-19,533118,4,365,Active,0.0,1,25,13194.67,Eiravati Manne,8632234300,Bahu Plaza,Jammu,CUST10781,JK02OE9354,JK02,Mahindra,Scorpio Classic,SUV,Diesel,2184,2019,2019-10-19,7,533118,Sharma Vision Risk Advisors,POSP,Talab Tillo,Jammu,89,2019-08-12,Inactive,0
PID12234,POL10992,CUST10782,VEH10992,IMD10222,2024-09-28,2025-09-27,465101,1,365,Active,0.0,0,0,13953.03,Xavier Nanda,8249119330,Gandhi Nagar,Jammu,CUST10782,JK02RF2890,JK02,Hyundai,Creta,SUV,Diesel,1497,2019,2020-01-12,7,465101,Dogra Elite Insurance,Dealer,Gandhi Nagar,Jammu,164,2023-12-28,Active,1
PID12235,POL10992,CUST10782,VEH10992,IMD10222,2025-09-28,2026-09-27,465101,2,365,Active,47971.68,0,20,11162.42,Xavier Nanda,8249119330,Gandhi Nagar,Jammu,CUST10782,JK02RF2890,JK02,Hyundai,Creta,SUV,Diesel,1497,2019,2020-01-12,7,465101,Dogra Elite Insurance,Dealer,Gandhi Nagar,Jammu,164,2023-12-28,Active,0
PID12236,POL10993,CUST10783,VEH10993,IMD10079,2023-05-27,2024-05-25,482943,1,365,Active,0.0,0,0,14488.29,Avni Ramaswamy,8837375362,Gandhi Nagar,Jammu,CUST10783,JK02PA6438,JK02,Toyota,Glanza,Hatchback,CNG,1197,2021,2021-12-23,5,482943,Gupta Pioneer Insurance Solutions,Dealer,Narwal,Jammu,158,2019-04-21,Active,1
PID12237,POL10993,CUST10783,VEH10993,IMD10079,2024-05-26,2025-05-25,482943,2,365,Active,0.0,0,20,11590.63,Avni Ramaswamy,8837375362,Gandhi Nagar,Jammu,CUST10783,JK02PA6438,JK02,Toyota,Glanza,Hatchback,CNG,1197,2021,2021-12-23,5,482943,Gupta Pioneer Insurance Solutions,Dealer,Narwal,Jammu,158,2019-04-21,Active,1
PID12238,POL10993,CUST10783,VEH10993,IMD10079,2025-05-26,2026-05-25,482943,3,365,Active,0.0,0,25,10866.22,Avni Ramaswamy,8837375362,Gandhi Nagar,Jammu,CUST10783,JK02PA6438,JK02,Toyota,Glanza,Hatchback,CNG,1197,2021,2021-12-23,5,482943,Gupta Pioneer Insurance Solutions,Dealer,Narwal,Jammu,158,2019-04-21,Active,1
PID12239,POL10993,CUST10783,VEH10993,IMD10079,2026-05-26,2027-05-25,482943,4,365,Active,0.0,0,35,9417.39,Avni Ramaswamy,8837375362,Gandhi Nagar,Jammu,CUST10783,JK02PA6438,JK02,Toyota,Glanza,Hatchback,CNG,1197,2021,2021-12-23,5,482943,Gupta Pioneer Insurance Solutions,Dealer,Narwal,Jammu,158,2019-04-21,Active,0
PID12240,POL10994,CUST10783,VEH10994,IMD10435,2023-12-20,2024-12-18,318444,1,365,Active,0.0,0,0,9553.32,Avni Ramaswamy,8837375362,Gandhi Nagar,Jammu,CUST10783,JK02TE1010,JK02,Mahindra,Bolero,SUV,Diesel,1493,2017,2018-07-31,9,318444,Gupta Secure Insurance Point,Prime Broker,Jewel Chowk,Jammu,443,2023-03-21,Active,1
PID12241,POL10994,CUST10783,VEH10994,IMD10435,2024-12-19,2025-12-18,318444,2,365,Active,0.0,0,20,7642.66,Avni Ramaswamy,8837375362,Gandhi Nagar,Jammu,CUST10783,JK02TE1010,JK02,Mahindra,Bolero,SUV,Diesel,1493,2017,2018-07-31,9,318444,Gupta Secure Insurance Point,Prime Broker,Jewel Chowk,Jammu,443,2023-03-21,Active,1
PID12242,POL10994,CUST10783,VEH10994,IMD10435,2025-12-19,2026-12-18,318444,3,365,Active,0.0,0,25,7164.99,Avni Ramaswamy,8837375362,Gandhi Nagar,Jammu,CUST10783,JK02TE1010,JK02,Mahindra,Bolero,SUV,Diesel,1493,2017,2018-07-31,9,318444,Gupta Secure Insurance Point,Prime Broker,Jewel Chowk,Jammu,443,2023-03-21,Active,0
PID12243,POL10995,CUST10784,VEH10995,IMD10056,2025-04-21,2026-04-20,502296,1,365,Active,0.0,0,0,15068.88,Ishaan Iyengar,9171596179,Jewel Chowk,Jammu,CUST10784,JK02AB1794,JK02,Toyota,Glanza,Hatchback,Petrol,1197,2022,2022-11-15,4,502296,Raina Vision Insurance Point,Prime Broker,Jewel Chowk,Jammu,468,2022-07-19,Active,1
